0,20,7,999
0,37,9,999
1,10,2,999
1,8,1,999
2,31,1,999
2,37,2,999
3,20,2,999
3,48,9,999
4,29,9,999
4,4,13,999
5,28,3,999
5,17,3,999
6,32,11,999
6,13,9,999
7,41,2,999
7,33,7,999
8,4,4,999
8,6,11,999
9,43,7,999
9,15,9,999
10,20,5,999
10,48,3,999
11,26,8,999
11,20,4,999
12,2,15,999
12,34,4,999
13,31,15,999
13,9,12,999
14,18,10,999
14,34,3,999
15,23,10,999
15,32,14,999
16,6,5,999
16,2,4,999
17,5,7,999
17,49,5,999
18,23,5,999
18,7,10,999
19,16,9,999
19,31,15,999
20,8,15,999
20,27,8,999
21,34,1,999
21,30,3,999
22,3,2,999
22,36,10,999
23,28,4,999
23,15,14,999
24,12,2,999
24,3,11,999
25,11,7,999
25,47,15,999
26,40,12,999
26,34,6,999
27,44,3,999
27,2,8,999
28,7,14,999
28,4,7,999
29,43,14,999
29,11,15,999
30,32,5,999
30,42,4,999
31,38,9,999
31,20,7,999
32,34,1,999
32,14,8,999
33,37,1,999
33,42,1,999
34,49,9,999
34,10,2,999
35,11,6,999
35,32,15,999
36,17,4,999
36,36,6,999
37,4,8,999
37,14,7,999
38,18,15,999
38,29,15,999
39,44,6,999
39,43,6,999
40,38,10,999
40,22,1,999
41,49,2,999
41,29,14,999
42,39,14,999
42,13,5,999
43,1,1,999
43,32,14,999
44,17,13,999
44,30,3,999
45,3,9,999
45,47,2,999
46,31,6,999
46,50,8,999
47,28,2,999
47,26,7,999
48,41,2,999
48,41,8,999
49,13,2,999
49,48,11,999
50,29,6,999
50,1,9,999
51,29,13,999
51,44,11,999
52,24,6,999
52,34,8,999
53,14,5,999
53,19,4,999
54,7,2,999
54,1,4,999
55,29,9,999
55,45,5,999
56,21,10,999
56,43,10,999
57,18,11,999
57,24,14,999
58,15,3,999
58,22,6,999
59,30,10,999
59,26,14,999
60,35,12,999
60,31,9,999
61,49,1,999
61,44,10,999
62,39,1,999
62,38,2,999
63,26,13,999
63,43,15,999
64,10,10,999
64,37,14,999
65,35,8,999
65,14,8,999
66,26,7,999
66,46,15,999
67,12,6,999
67,37,3,999
68,34,7,999
68,39,13,999
69,12,3,999
69,29,8,999
70,28,2,999
70,28,14,999
71,14,10,999
71,10,14,999
72,40,13,999
72,25,7,999
73,43,9,999
73,19,3,999
74,2,1,999
74,46,7,999
75,36,14,999
75,45,7,999
76,40,10,999
76,22,12,999
77,46,3,999
77,10,12,999
78,8,12,999
78,28,9,999
79,2,10,999
79,6,4,999
80,29,11,999
80,31,10,999
81,28,10,999
81,49,10,999
82,44,7,999
82,41,1,999
83,36,9,999
83,20,12,999
84,33,15,999
84,45,11,999
85,37,7,999
85,7,2,999
86,22,14,999
86,14,10,999
87,10,4,999
87,24,5,999
88,18,2,999
88,50,4,999
89,36,5,999
89,48,13,999
90,5,11,999
90,29,11,999
91,3,2,999
91,42,12,999
92,37,9,999
92,28,3,999
93,29,15,999
93,5,5,999
94,31,9,999
94,19,8,999
95,17,3,999
95,35,9,999
96,24,11,999
96,9,6,999
97,32,11,999
97,46,6,999
98,30,13,999
98,23,6,999
99,39,9,999
99,31,14,999
100,1,15,999
100,24,2,999
101,39,11,999
101,29,6,999
102,18,12,999
102,26,8,999
103,22,11,999
103,18,14,999
104,34,14,999
104,31,15,999
105,16,2,999
105,5,10,999
106,48,8,999
106,45,4,999
107,10,3,999
107,20,3,999
108,13,10,999
108,43,8,999
109,42,2,999
109,30,7,999
110,6,11,999
110,19,7,999
111,49,5,999
111,7,5,999
112,13,2,999
112,32,13,999
113,16,7,999
113,32,1,999
114,8,8,999
114,39,2,999
115,12,2,999
115,27,13,999
116,45,3,999
116,30,12,999
117,20,2,999
117,13,2,999
118,46,10,999
118,26,10,999
119,12,6,999
119,48,12,999
120,34,2,999
120,19,8,999
121,42,1,999
121,11,4,999
122,42,4,999
122,42,1,999
123,12,15,999
123,17,10,999
124,21,1,999
124,48,12,999
125,8,11,999
125,26,3,999
126,45,8,999
126,12,4,999
127,5,2,999
127,20,2,999
128,46,10,999
128,40,11,999
129,24,9,999
129,7,5,999
130,46,3,999
130,16,14,999
131,32,1,999
131,41,11,999
132,18,7,999
132,11,14,999
133,46,14,999
133,24,8,999
134,12,15,999
134,19,2,999
135,49,14,999
135,2,10,999
136,14,6,999
136,42,14,999
137,2,3,999
137,29,2,999
138,49,14,999
138,11,15,999
139,27,14,999
139,28,13,999
140,9,6,999
140,21,1,999
141,18,1,999
141,36,10,999
142,17,7,999
142,44,15,999
143,7,11,999
143,38,15,999
144,30,14,999
144,34,4,999
145,50,8,999
145,47,8,999
146,19,9,999
146,15,13,999
147,15,10,999
147,6,11,999
148,22,11,999
148,2,1,999
149,13,8,999
149,50,3,999
150,30,8,999
150,35,8,999
151,14,6,999
151,34,3,999
152,3,13,999
152,17,1,999
153,18,12,999
153,16,5,999
154,23,10,999
154,39,13,999
155,7,9,999
155,21,15,999
156,21,2,999
156,16,12,999
157,1,10,999
157,21,13,999
158,18,14,999
158,42,11,999
159,24,9,999
159,30,6,999
160,19,8,999
160,43,9,999
161,31,4,999
161,2,7,999
162,33,1,999
162,21,2,999
163,7,9,999
163,4,13,999
164,17,2,999
164,28,10,999
165,22,10,999
165,10,14,999
166,46,8,999
166,22,1,999
167,26,4,999
167,1,4,999
168,26,3,999
168,32,8,999
169,19,3,999
169,31,3,999
170,25,1,999
170,32,13,999
171,39,4,999
171,40,13,999
172,37,2,999
172,34,4,999
173,14,1,999
173,45,5,999
174,36,7,999
174,47,3,999
175,15,10,999
175,45,11,999
176,24,7,999
176,43,13,999
177,6,3,999
177,1,2,999
178,12,6,999
178,49,3,999
179,24,3,999
179,50,7,999
180,14,4,999
180,47,13,999
181,43,1,999
181,37,14,999
182,18,3,999
182,25,7,999
183,25,15,999
183,7,14,999
184,21,6,999
184,46,15,999
185,42,6,999
185,41,13,999
186,8,4,999
186,14,5,999
187,43,3,999
187,37,15,999
188,2,6,999
188,27,6,999
189,11,1,999
189,9,11,999
190,8,8,999
190,10,9,999
191,10,1,999
191,12,10,999
192,48,10,999
192,31,14,999
193,10,3,999
193,42,8,999
194,41,12,999
194,30,14,999
195,14,3,999
195,40,5,999
196,31,6,999
196,45,3,999
197,45,5,999
197,27,6,999
198,25,8,999
198,2,2,999
199,18,3,999
199,2,5,999
200,2,10,999
200,2,14,999
201,21,5,999
201,35,11,999
202,31,5,999
202,43,5,999
203,42,15,999
203,49,5,999
204,42,15,999
204,2,14,999
205,3,6,999
205,9,8,999
206,1,5,999
206,23,11,999
207,11,4,999
207,13,11,999
208,28,2,999
208,8,12,999
209,44,6,999
209,36,6,999
210,5,8,999
210,14,1,999
211,49,6,999
211,21,9,999
212,49,4,999
212,27,9,999
213,32,5,999
213,35,10,999
214,32,13,999
214,47,7,999
215,43,13,999
215,21,11,999
216,39,15,999
216,13,8,999
217,45,5,999
217,15,6,999
218,17,4,999
218,1,11,999
219,32,11,999
219,28,7,999
220,49,11,999
220,10,14,999
221,3,13,999
221,42,15,999
222,3,14,999
222,28,9,999
223,50,12,999
223,16,4,999
224,46,10,999
224,35,12,999
225,15,14,999
225,35,6,999
226,20,11,999
226,9,14,999
227,33,1,999
227,43,9,999
228,44,9,999
228,45,5,999
229,19,5,999
229,13,9,999
230,26,12,999
230,25,6,999
231,35,4,999
231,34,5,999
232,6,1,999
232,33,9,999
233,42,1,999
233,33,2,999
234,10,1,999
234,21,10,999
235,21,8,999
235,21,9,999
236,37,9,999
236,5,6,999
237,10,2,999
237,47,9,999
238,25,4,999
238,31,11,999
239,36,15,999
239,48,10,999
240,3,3,999
240,19,6,999
241,7,15,999
241,10,1,999
242,48,7,999
242,17,4,999
243,43,7,999
243,41,11,999
244,27,14,999
244,34,1,999
245,26,7,999
245,34,2,999
246,12,2,999
246,32,9,999
247,37,2,999
247,48,10,999
248,46,3,999
248,25,12,999
249,48,10,999
249,31,4,999
250,3,15,999
250,17,3,999
251,19,10,999
251,48,10,999
252,44,3,999
252,22,6,999
253,27,8,999
253,34,8,999
254,37,9,999
254,41,11,999
255,37,7,999
255,34,5,999
256,29,13,999
256,39,11,999
257,12,9,999
257,15,9,999
258,39,15,999
258,17,11,999
259,12,14,999
259,37,1,999
260,15,12,999
260,27,2,999
261,48,10,999
261,12,1,999
262,20,8,999
262,6,10,999
263,25,10,999
263,16,1,999
264,4,15,999
264,12,7,999
265,3,14,999
265,16,11,999
266,19,9,999
266,15,11,999
267,6,3,999
267,25,13,999
268,17,1,999
268,21,15,999
269,36,3,999
269,7,10,999
270,37,4,999
270,10,3,999
271,9,1,999
271,40,1,999
272,9,10,999
272,39,9,999
273,45,12,999
273,15,9,999
274,34,12,999
274,31,2,999
275,14,11,999
275,18,9,999
276,31,15,999
276,11,12,999
277,5,5,999
277,16,7,999
278,38,6,999
278,7,11,999
279,27,8,999
279,13,12,999
280,32,10,999
280,14,2,999
281,47,2,999
281,16,13,999
282,44,5,999
282,33,10,999
283,39,11,999
283,10,14,999
284,40,5,999
284,8,3,999
285,48,2,999
285,27,8,999
286,32,7,999
286,18,10,999
287,19,11,999
287,3,4,999
288,45,5,999
288,18,15,999
289,7,1,999
289,23,7,999
290,24,6,999
290,33,5,999
291,2,11,999
291,44,15,999
292,8,1,999
292,38,2,999
293,33,10,999
293,41,4,999
294,41,12,999
294,32,7,999
295,16,9,999
295,15,2,999
296,36,15,999
296,48,13,999
297,40,13,999
297,34,5,999
298,28,6,999
298,40,10,999
299,15,10,999
299,27,13,999
300,26,6,999
300,21,10,999
301,6,6,999
301,40,5,999
302,39,14,999
302,7,4,999
303,34,12,999
303,10,4,999
304,33,11,999
304,34,8,999
305,3,2,999
305,15,13,999
306,2,11,999
306,25,9,999
307,50,8,999
307,23,8,999
308,18,2,999
308,22,4,999
309,37,1,999
309,4,7,999
310,50,11,999
310,44,7,999
311,16,11,999
311,41,9,999
312,5,9,999
312,27,11,999
313,44,1,999
313,22,12,999
314,35,8,999
314,16,8,999
315,35,6,999
315,24,10,999
316,32,2,999
316,15,12,999
317,48,2,999
317,30,11,999
318,46,7,999
318,21,8,999
319,12,14,999
319,25,8,999
320,9,15,999
320,4,10,999
321,41,7,999
321,37,7,999
322,15,2,999
322,46,7,999
323,24,4,999
323,31,12,999
324,9,8,999
324,34,13,999
325,29,10,999
325,34,9,999
326,40,7,999
326,38,7,999
327,45,7,999
327,7,11,999
328,38,9,999
328,46,12,999
329,28,1,999
329,27,6,999
330,40,6,999
330,11,9,999
331,50,7,999
331,22,9,999
332,36,15,999
332,17,1,999
333,40,12,999
333,15,5,999
334,49,13,999
334,39,1,999
335,17,6,999
335,41,15,999
336,1,9,999
336,50,12,999
337,45,1,999
337,32,8,999
338,5,10,999
338,6,15,999
339,41,13,999
339,47,1,999
340,25,3,999
340,45,3,999
341,22,14,999
341,10,9,999
342,31,1,999
342,16,8,999
343,18,4,999
343,12,12,999
344,12,2,999
344,30,7,999
345,5,10,999
345,4,8,999
346,35,9,999
346,29,15,999
347,4,8,999
347,9,12,999
348,24,9,999
348,1,7,999
349,24,12,999
349,11,8,999
350,7,3,999
350,6,8,999
351,1,2,999
351,3,9,999
352,47,1,999
352,44,10,999
353,3,5,999
353,12,11,999
354,5,9,999
354,42,15,999
355,1,6,999
355,49,13,999
356,30,14,999
356,1,4,999
357,12,9,999
357,35,15,999
358,39,3,999
358,19,4,999
359,10,6,999
359,41,2,999
360,41,14,999
360,27,11,999
361,43,2,999
