50,6,23,9,54
45,62,,,
12,8,74,,
31,84,48,,
98,61,75,61,
91,86,79,20,
46,3,22,86,
18,83,91,21,
5,32,93,80,
61,58,95,,
58,70,46,,
32,15,40,,
63,71,33,34,43
84,48,4,52,
22,39,1,74,
61,51,32,37,22
60,38,29,61,
58,96,66,64,
24,5,63,75,87
3,62,36,42,
50,27,31,,
25,42,54,83,16
96,70,84,91,71
75,88,99,44,
73,85,,,
46,84,69,61,
92,44,15,42,
72,92,35,,
54,2,17,1,13
19,52,31,39,
29,54,73,46,10
56,10,98,,
64,11,5,67,
21,52,,,
61,22,26,21,41
57,9,68,,
30,7,61,73,
39,4,42,,
56,32,86,,
26,9,86,44,
34,49,67,38,
41,74,70,61,74
75,77,95,,
37,48,46,,
60,87,52,96,
77,29,9,69,
63,81,29,31,
71,88,46,44,48
44,71,9,18,35
68,25,63,69,15
80,49,32,67,
10,4,69,99,
50,10,62,33,
3,34,93,75,92
11,94,11,51,
94,16,44,,
16,44,47,57,
45,13,23,66,
76,59,18,56,
29,85,90,,
16,5,53,,
86,96,43,,
7,59,20,77,
85,36,95,3,30
28,17,86,79,80
42,83,74,35,
47,48,10,77,76
57,15,85,,
46,25,38,,
29,7,45,53,
10,12,27,70,1
47,2,20,,
6,47,10,6,41
93,64,25,57,
80,49,7,63,
15,3,81,,
65,38,,,
35,92,92,,
14,56,19,,
18,43,88,73,37
51,45,51,45,
34,57,84,93,
30,91,72,91,
73,99,37,73,
38,30,38,39,
6,,,,
55,67,22,47,42
2,25,39,8,
97,97,23,78,46
57,19,31,11,
99,68,91,,
73,47,51,32,17
84,89,64,99,
32,76,53,7,
72,80,3,87,63
14,43,41,,
89,98,,,
86,11,23,,
94,18,42,76,48
98,91,16,,
8,89,74,62,
16,58,45,84,20
65,9,42,40,26
67,19,30,,
30,62,52,14,60
83,19,20,4,62
79,35,,,
84,15,92,71,90
83,95,31,83,22
91,65,42,95,87
89,12,32,55,
52,13,13,57,13
49,28,67,30,20
88,86,21,83,
95,1,9,13,
59,15,49,74,
11,39,85,65,62
78,27,92,10,
21,76,23,90,
39,25,7,15,75
42,76,30,97,
62,86,88,,
64,63,20,66,77
3,17,55,,
70,99,90,2,
78,61,,,
83,15,71,27,74
8,9,96,84,44
2,31,38,94,
64,49,83,43,
49,50,89,97,25
8,73,30,,
77,17,17,22,5
20,61,1,80,
17,22,14,44,
72,39,11,,
39,25,12,38,86
46,47,25,3,25
28,93,66,58,18
24,77,91,6,48
39,99,6,,
71,42,60,90,86
41,68,51,52,
86,54,95,66,17
25,7,64,15,80
66,60,66,94,68
57,57,57,62,80
65,67,42,33,
73,71,47,28,84
82,73,,,
77,97,74,56,42
22,21,21,22,
63,55,53,43,
54,17,91,,
61,8,72,,
4,37,,,
43,37,95,,
44,3,85,,
29,9,94,56,61
77,92,72,82,45
21,69,71,39,
82,82,90,80,26
45,54,86,75,48
66,94,39,35,
29,92,72,63,
18,11,32,45,98
90,63,94,71,74
57,2,68,95,
72,5,62,,
15,41,77,91,96
40,17,28,68,
5,56,22,,
70,80,17,10,
18,84,98,88,
45,50,94,12,
22,54,,,
68,48,67,,
51,50,33,8,
57,13,47,,
14,21,28,18,
26,87,,,
4,31,33,31,
58,83,17,,
13,8,9,26,34
90,50,,,
86,45,42,60,11
16,63,31,90,
96,19,29,73,38
19,51,,,
82,76,88,,
38,20,82,41,39
92,27,99,91,28
98,32,,,
17,26,93,29,60
66,98,35,24,
29,89,86,42,48
43,97,24,36,
88,65,70,26,93
6,34,90,,
24,2,63,,
91,10,80,48,
91,31,28,,
65,92,90,74,
30,25,41,97,6
94,75,34,53,
95,38,80,86,50
63,1,75,97,49
79,28,17,,
73,95,46,98,34
8,98,84,69,81
36,80,8,23,6
28,61,69,23,25
90,24,61,33,80
81,32,27,7,58
54,36,68,,
40,50,85,,
63,86,26,54,59
16,92,64,,
15,3,92,,
82,69,45,21,
79,73,76,88,28
90,84,14,24,
34,82,17,,
61,83,1,39,
75,78,42,,
71,81,,,
95,88,11,,
2,50,99,45,97
52,68,92,67,36
63,31,60,65,88
69,24,28,99,33
89,58,49,49,22
50,13,,,
26,54,34,28,40
79,25,91,24,
33,97,56,78,28
4,84,62,83,
11,18,8,95,
15,22,7,,
8,5,61,,
51,60,16,22,
70,29,44,7,
97,47,83,25,39
39,44,35,,
75,34,14,85,46
98,51,53,36,
89,54,76,57,82
97,19,6,89,65
80,8,3,95,94
39,33,5,79,
79,5,87,41,
50,29,79,21,11
92,8,69,,
16,38,82,,
88,91,32,,
27,5,17,19,
44,88,39,,
22,47,1,,
41,68,40,63,
92,75,36,52,
32,10,22,36,
94,3,85,30,
13,62,44,,
7,3,77,26,5
23,30,35,76,30
36,35,30,25,
12,53,46,54,
1,58,61,47,67
26,55,34,69,
32,66,60,39,65
71,9,74,20,54
31,27,81,43,32
52,81,38,18,71
29,17,12,68,
93,73,44,99,
79,88,7,52,22
24,63,5,79,32
17,62,79,,
65,91,47,22,28
87,8,22,21,2
64,72,97,94,
84,28,22,7,44
73,53,62,3,
28,9,84,,
84,31,34,,
83,5,68,54,
93,53,76,3,
35,81,29,43,65
32,7,15,17,
14,49,74,67,
50,87,70,,
51,42,99,34,14
75,70,61,17,9
94,79,87,45,
79,15,45,98,
84,28,29,,
64,90,80,75,
63,69,7,8,18
2,14,5,24,16
88,50,50,,
22,10,7,54,
90,48,57,,
86,30,91,99,
54,77,28,16,
70,72,60,88,
40,94,49,,
10,80,28,66,
42,32,2,76,16
80,58,13,29,
20,96,92,98,
15,6,85,90,
58,7,77,70,
44,71,12,94,
13,39,82,,
71,49,7,61,70
18,42,95,87,
31,54,16,99,29
84,81,89,61,31
74,71,50,65,18
24,53,7,22,
96,22,53,87,
64,36,7,89,
28,55,37,88,13
68,20,5,94,36
71,67,96,63,69
90,74,12,87,36
19,98,37,31,
39,62,18,85,68
36,49,63,56,
59,29,90,8,68
34,20,,,
54,24,62,85,61
39,93,17,42,92
81,45,,,
12,43,40,41,44
26,65,,,
13,63,29,25,84
46,7,62,,
7,29,39,33,62
2,11,29,5,
94,74,9,,
99,68,89,37,
78,79,30,67,
70,43,14,78,
38,2,86,11,
35,80,51,35,45
70,74,90,,
88,10,76,38,85
94,82,13,30,38
54,44,8,,
71,44,80,,
20,57,90,44,10
14,67,,,
65,37,40,36,
56,52,34,5,
40,54,65,,
18,39,23,56,
96,39,83,,
41,47,97,62,43
22,78,58,17,
46,10,39,3,60
18,74,30,,
77,33,53,,
8,15,27,89,
87,25,95,20,92
78,92,82,,
79,48,34,45,96
93,17,93,92,56
41,13,74,37,
71,16,83,4,61
58,11,61,,
35,50,57,73,
30,93,43,62,84
25,74,18,,
44,65,32,16,
60,2,60,62,
47,40,9,14,
38,14,54,65,40
49,98,4,,
45,63,24,,
37,5,10,,
13,98,99,20,
88,37,1,93,
22,54,39,93,
94,59,53,27,
5,69,45,49,74
33,90,19,38,39
87,29,55,1,
5,89,35,41,
39,20,45,2,78
40,8,14,98,
30,13,39,18,
45,71,19,24,
68,66,47,91,15
3,52,65,,
53,56,12,98,
26,28,79,54,
66,55,8,59,1
5,32,80,99,27
97,88,45,98,
66,34,13,43,
72,71,8,66,
21,44,41,71,3
48,18,2,65,
83,63,8,,
24,58,86,,
13,27,84,92,
57,70,75,23,83
26,68,78,84,
71,44,72,,
73,53,17,6,61
95,59,5,96,
93,77,60,20,
4,53,60,68,
17,33,83,80,93
53,82,96,16,
92,39,72,10,
73,61,82,11,31
60,32,27,90,
79,39,22,,
51,30,92,81,
70,79,15,93,42
35,79,30,55,
21,49,56,89,85
66,14,72,66,1
69,65,59,51,
50,67,53,30,19
86,22,35,86,
19,47,45,,
39,98,67,,
49,27,62,8,10
32,26,71,93,
10,80,54,,
57,93,15,,
7,71,51,32,33
15,57,41,,
31,31,17,,
62,4,55,,
10,33,14,41,55
27,54,87,,
